Level	Date and Time	Source	Event ID	Task Category
Error	8/12/2021 8:52:31 AM	Application Error	1000	(100)	"Faulting application name: elasticsearch-service-x64.exe, version: 1.0.15.0, time stamp: 0x51543b9d
Faulting module name: jvm.dll, version: 8.0.2110.12, time stamp: 0x5ca2dd29
Exception code: 0xc0000005
Fault offset: 0x0000000000218238
Faulting process id: 0x53c
Faulting application start time: 0x01d78f89a3c45104
Faulting application path: C:\Program Files\elasticsearch-1.1.1\bin\elasticsearch-service-x64.exe
Faulting module path: C:\Program Files\Java\jdk1.8.0_211\jre\bin\server\jvm.dll
Report Id: 4cd0dacc-fb85-11eb-bf3d-000c2963cd9a"
Information	8/12/2021 8:52:30 AM	WLMS	101	None	The license period for this installation of Windows has expired. The operating system is shutting down.
Information	8/12/2021 8:22:30 AM	WLMS	100	None	The license period for this installation of Windows has expired.  The operating system will shutdown every hour.
Information	8/12/2021 7:56:40 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	8/12/2021 7:56:40 AM	Microsoft-Windows-LoadPerf	1001	None	Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
Information	8/12/2021 7:54:27 AM	Microsoft-Windows-MSDTC 2	4202	TM	MSDTC started with the following settings: Security Configuration (OFF = 0 and ON = 1): Allow Remote Administrator = 0, Network Clients = 0, Trasaction Manager Communication:  Allow Inbound Transactions = 0, Allow Outbound Transactions = 0, Transaction Internet Protocol (TIP) = 0,  Enable XA Transactions = 0,  Enable SNA LU 6.2 Transactions = 1,  MSDTC Communications Security = Mutual Authentication Required, Account = NT AUTHORITY\NetworkService,  Firewall Exclusion Detected = 0 Transaction Bridge Installed = 0 Filtering Duplicate Events = 1
Error	8/12/2021 7:54:08 AM	Microsoft-Windows-WMI	10	None	"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
Information	8/12/2021 7:52:29 AM	WLMS	100	None	The license period for this installation of Windows has expired.  The operating system will shutdown every hour.
Information	8/12/2021 7:52:29 AM	Microsoft-Windows-Security-SPP	902	None	"The Software Protection service has started.
6.1.7601.17514"
Information	8/12/2021 7:52:29 AM	Microsoft-Windows-Security-SPP	1003	None	"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 039998e3-3ef5-4adf-b758-d25fa0128ff4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
2: 47188d7c-b5ef-4336-91a9-3857b219fe95, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
3: 68531fb9-5511-4989-97be-d11a0f55633f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
4: 6a4bd364-4b60-4856-a727-efb59d94348e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
5: 6d47464d-e43d-4228-b051-fddd47fd403f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
6: 8fe15d04-fc66-40e6-bf34-942481e06fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
7: 9a159de8-d114-41d7-a5bf-d3574edb42fa, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
8: a60c85a9-7eff-4690-8aa1-010ddf5d38f0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
9: a7dad4b1-8065-4576-9e61-2fd025fe16cc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
10: c60b048b-8071-4532-8398-f15f4c981861, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
11: c837408d-3762-4dea-a4d7-6dba48f6c305, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
12: c99b641f-c4ea-4e63-bec3-5ed2ccd0f357, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
13: da71774d-b2c9-4c42-bb7b-a66365d5abb2, 1, 1 [(0 )(1 )(2 [0x00000000, 0, 0], [( 5 0xC004F009 10 0)( 5 0xC004F009 10 0)( 1 0x00000000 0 0 msft:rm/algorithm/flags/1.0 0x00000000 0)(?)(?)( 9 0x00000000 0xC004F009)])]
14: f14c8ee3-560d-441e-aee1-325c2e9ae74a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]

"
Information	8/12/2021 7:52:29 AM	Microsoft-Windows-Security-SPP	1066	None	"Initialization status for service objects.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/2005, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/licenserenewal/1.0, 0x00000000, 0x00000000
"
Information	8/12/2021 7:52:26 AM	Microsoft-Windows-Security-SPP	900	None	"The Software Protection service is starting.
"
Information	8/12/2021 7:52:24 AM	Microsoft-Windows-WMI	5617	None	Windows Management Instrumentation Service subsystems initialized successfully
Information	8/12/2021 7:52:26 AM	MySQL	100	None	"wampmysqld: ready for connections.
Version: '5.5.20-log'  socket: ''  port: 3306  MySQL Community Server (GPL)

For more information, see Help and Support Center at http://www.mysql.com.  "
Information	8/12/2021 7:52:26 AM	MySQL	100	None	"Event Scheduler: Loaded 0 events

For more information, see Help and Support Center at http://www.mysql.com.  "
Information	8/12/2021 7:52:23 AM	Microsoft-Windows-WMI	5615	None	Windows Management Instrumentation Service started sucessfully
Information	8/12/2021 7:52:23 AM	MySQL	100	None	"Plugin 'FEDERATED' is disabled.

For more information, see Help and Support Center at http://www.mysql.com.  "
Information	8/12/2021 7:52:22 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 308: `OpenSSHd' service started
"
Information	8/12/2021 7:52:21 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 2152: Server listening on 0.0.0.0 port 22.
"
Information	8/12/2021 7:52:21 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 2152: Server listening on :: port 22.
"
Information	8/12/2021 7:52:15 AM	domain1	0	None	Service started successfully.
Information	8/12/2021 7:52:15 AM	domain1	0	None	Starting C:/glassfish/glassfish4/glassfish/lib/nadmin.bat  start-domain --watchdog --domaindir C:\\glassfish\\glassfish4\\glassfish\\domains domain1 
Information	8/12/2021 7:52:14 AM	Microsoft-Windows-User Profiles Service	1531	None	"The User Profile Service has started successfully.  

"
Information	8/12/2021 7:52:14 AM	Microsoft-Windows-EventSystem	4625	None	The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
Information	8/12/2021 6:38:55 AM	Microsoft-Windows-User Profiles Service	1532	None	"The User Profile Service has stopped.  

"
Information	8/12/2021 6:38:49 AM	Windows Error Reporting	1001	None	"Fault bucket , type 0
Event Name: APPCRASH
Response: Not available
Cab Id: 0

Problem signature:
P1: elasticsearch-service-x64.exe
P2: 1.0.15.0
P3: 51543b9d
P4: jvm.dll
P5: 8.0.2110.12
P6: 5ca2dd29
P7: c0000005
P8: 0000000000218238
P9: 
P10: 

Attached files:

These files may be available here:
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_elasticsearch-se_882163b11999ce98b64cfa87cf1e09e18c8fd8e_13b73d1d

Analysis symbol: 
Rechecking for solution: 0
Report Id: 9f56bbb5-fb72-11eb-a49e-000c2963cd9a
Report Status: 0"
Information	8/12/2021 6:38:49 AM	Windows Error Reporting	1001	None	"Fault bucket , type 0
Event Name: APPCRASH
Response: Not available
Cab Id: 0

Problem signature:
P1: elasticsearch-service-x64.exe
P2: 1.0.15.0
P3: 51543b9d
P4: jvm.dll
P5: 8.0.2110.12
P6: 5ca2dd29
P7: c0000005
P8: 0000000000218238
P9: 
P10: 

Attached files:

These files may be available here:
C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_elasticsearch-se_882163b11999ce98b64cfa87cf1e09e18c8fd8e_13b73d1d

Analysis symbol: 
Rechecking for solution: 0
Report Id: 9f56bbb5-fb72-11eb-a49e-000c2963cd9a
Report Status: 4"
Error	8/12/2021 6:38:49 AM	Application Error	1000	(100)	"Faulting application name: elasticsearch-service-x64.exe, version: 1.0.15.0, time stamp: 0x51543b9d
Faulting module name: jvm.dll, version: 8.0.2110.12, time stamp: 0x5ca2dd29
Exception code: 0xc0000005
Fault offset: 0x0000000000218238
Faulting process id: 0x530
Faulting application start time: 0x01d78f76f8087c1c
Faulting application path: C:\Program Files\elasticsearch-1.1.1\bin\elasticsearch-service-x64.exe
Faulting module path: C:\Program Files\Java\jdk1.8.0_211\jre\bin\server\jvm.dll
Report Id: 9f56bbb5-fb72-11eb-a49e-000c2963cd9a"
Information	8/12/2021 6:38:48 AM	WLMS	101	None	The license period for this installation of Windows has expired. The operating system is shutting down.
Information	8/12/2021 6:08:48 AM	WLMS	100	None	The license period for this installation of Windows has expired.  The operating system will shutdown every hour.
Information	8/12/2021 5:43:02 AM	Microsoft-Windows-LoadPerf	1000	None	Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service.
Information	8/12/2021 5:43:02 AM	Microsoft-Windows-LoadPerf	1001	None	Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
Information	8/12/2021 5:40:45 AM	Microsoft-Windows-MSDTC 2	4202	TM	MSDTC started with the following settings: Security Configuration (OFF = 0 and ON = 1): Allow Remote Administrator = 0, Network Clients = 0, Trasaction Manager Communication:  Allow Inbound Transactions = 0, Allow Outbound Transactions = 0, Transaction Internet Protocol (TIP) = 0,  Enable XA Transactions = 0,  Enable SNA LU 6.2 Transactions = 1,  MSDTC Communications Security = Mutual Authentication Required, Account = NT AUTHORITY\NetworkService,  Firewall Exclusion Detected = 0 Transaction Bridge Installed = 0 Filtering Duplicate Events = 1
Error	8/12/2021 5:40:29 AM	Microsoft-Windows-WMI	10	None	"Event filter with query ""SELECT * FROM __InstanceModificationEvent WITHIN 60 WHERE TargetInstance ISA ""Win32_Processor"" AND TargetInstance.LoadPercentage > 99"" could not be reactivated in namespace ""//./root/CIMV2"" because of error 0x80041003. Events cannot be delivered through this filter until the problem is corrected."
Information	8/12/2021 5:38:48 AM	WLMS	100	None	The license period for this installation of Windows has expired.  The operating system will shutdown every hour.
Information	8/12/2021 5:38:48 AM	Microsoft-Windows-Security-SPP	902	None	"The Software Protection service has started.
6.1.7601.17514"
Information	8/12/2021 5:38:47 AM	Microsoft-Windows-Security-SPP	1003	None	"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 039998e3-3ef5-4adf-b758-d25fa0128ff4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
2: 47188d7c-b5ef-4336-91a9-3857b219fe95, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
3: 68531fb9-5511-4989-97be-d11a0f55633f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
4: 6a4bd364-4b60-4856-a727-efb59d94348e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
5: 6d47464d-e43d-4228-b051-fddd47fd403f, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
6: 8fe15d04-fc66-40e6-bf34-942481e06fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
7: 9a159de8-d114-41d7-a5bf-d3574edb42fa, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
8: a60c85a9-7eff-4690-8aa1-010ddf5d38f0, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
9: a7dad4b1-8065-4576-9e61-2fd025fe16cc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
10: c60b048b-8071-4532-8398-f15f4c981861, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
11: c837408d-3762-4dea-a4d7-6dba48f6c305, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
12: c99b641f-c4ea-4e63-bec3-5ed2ccd0f357, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]
13: da71774d-b2c9-4c42-bb7b-a66365d5abb2, 1, 1 [(0 )(1 )(2 [0x00000000, 0, 0], [( 5 0xC004F009 10 0)( 5 0xC004F009 10 0)( 1 0x00000000 0 0 msft:rm/algorithm/flags/1.0 0x00000000 0)(?)(?)( 9 0x00000000 0xC004F009)])]
14: f14c8ee3-560d-441e-aee1-325c2e9ae74a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)])(1 )(2 )]

"
Information	8/12/2021 5:38:47 AM	Microsoft-Windows-Security-SPP	1066	None	"Initialization status for service objects.
C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/2005, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/licenserenewal/1.0, 0x00000000, 0x00000000
"
Information	8/12/2021 5:38:43 AM	Microsoft-Windows-WMI	5617	None	Windows Management Instrumentation Service subsystems initialized successfully
Information	8/12/2021 5:38:43 AM	Microsoft-Windows-WMI	5615	None	Windows Management Instrumentation Service started sucessfully
Information	8/12/2021 5:38:44 AM	Microsoft-Windows-Security-SPP	900	None	"The Software Protection service is starting.
"
Information	8/12/2021 5:38:44 AM	MySQL	100	None	"wampmysqld: ready for connections.
Version: '5.5.20-log'  socket: ''  port: 3306  MySQL Community Server (GPL)

For more information, see Help and Support Center at http://www.mysql.com.  "
Information	8/12/2021 5:38:44 AM	MySQL	100	None	"Event Scheduler: Loaded 0 events

For more information, see Help and Support Center at http://www.mysql.com.  "
Information	8/12/2021 5:38:43 AM	MySQL	100	None	"Plugin 'FEDERATED' is disabled.

For more information, see Help and Support Center at http://www.mysql.com.  "
Information	8/12/2021 5:38:43 AM	OpenSSHd	0	None	"The description for Event ID 0 from source OpenSSHd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

OpenSSHd: PID 2032: `OpenSSHd' service started
"
Information	8/12/2021 5:38:42 AM	sshd	0	None	"The description for Event ID 0 from source sshd cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

sshd: PID 3004: Server listening on 0.0.0.0 port 22.
"
